time,temp,feelslike,humidity,dew,precip,snow,snowdepth,preciptype,windgust,windspeed,winddir,pressure,visibility,cloudcover,solarradiation,solarenergy,uvindex,conditions
2023/5/29 4:00,11.7,11.7,77.82,8,0,0,0,,25.9,9.6,350,1013.7,10,47.1,0,0,0,2
2023/5/29 5:00,12,12,73.21,7.3,0,0,0,,26.3,7.8,341,1013.8,10,41.6,0,0,0,2
2023/5/29 6:00,11.9,11.9,72.8,7.2,0,0,0,,27,12.8,359,1014.1,30,72.8,0,0,0,2
2023/5/29 7:00,11.7,11.7,75.28,7.4,0,0,0,,27,9.6,359,1015.1,10,44.9,0,0,0,2
2023/5/29 8:00,11.6,11.6,75.31,7.3,0,0,0,,27.4,13,348,1015.6,0,39.9,13,0,0,2
2023/5/29 9:00,12.8,12.8,72.45,7.9,0.24,0,0,['rain'],30.2,13.1,338,1016.5,30,86.2,48,0.2,0,6
2023/5/29 10:00,14.2,14.2,65.89,8,0,0,0,,31,15.1,326,1016.8,10,36.8,247,0.9,2,2
2023/5/29 11:00,15.9,15.9,59.84,8.1,0,0,0,,38.9,13.6,315,1017.3,10,58.4,358,1.3,4,2
2023/5/29 12:00,15.6,15.6,64.14,8.8,0,0,0,,46.1,9,296,1016.8,30,51.9,180,0.6,2,2
2023/5/29 13:00,16.4,16.4,55.58,7.5,0,0,0,,45,8.8,280,1016.3,10,90.5,159,0.6,2,1
2023/5/29 14:00,15.2,15.2,65.46,8.7,0,0,0,,39.6,13.4,244,1016.8,10,91.1,155,0.6,2,1
2023/5/29 15:00,16.2,16.2,63.02,9.2,0,0,0,,30.6,10,306,1016.6,30,90.4,202,0.7,2,1
2023/5/29 16:00,16.4,16.4,56.83,7.8,0,0,0,,23.4,10.2,281,1017,10,94.1,57,0.2,1,1
2023/5/29 17:00,15.6,15.6,55.77,6.8,0,0,0,,19.1,9.8,310,1017.4,10,63.2,19,0.1,0,2
2023/5/29 18:00,15.6,15.6,57.64,7.3,0,0,0,,15.1,9.5,303,1018.4,30,98,5,0,0,1
2023/5/29 19:00,15.4,15.4,57.97,7.2,0,0,0,,14.8,14.2,331,1019.1,10,97.8,0,0,0,1
2023/5/29 20:00,14.9,14.9,60.49,7.4,0,0,0,,17.6,9.3,350,1019.2,10,99.8,0,0,0,1
2023/5/29 21:00,14.5,14.5,66.04,8.2,0,0,0,,19.8,11.1,350,1019.3,30,98,0,0,0,1
2023/5/29 22:00,14.2,14.2,67.49,8.3,0,0,0,,20.2,12.9,350,1019.2,10,86.5,0,0,0,2
2023/5/29 23:00,13.7,13.7,69.79,8.3,0,0,0,,21.6,11.2,350,1019.3,10,89.8,0,0,0,2
2023/5/30 0:00,13.5,13.5,71.46,8.5,0,0,0,,22,14.5,350,1019.2,30,96,0,0,0,1
2023/5/30 1:00,12.9,12.9,75.42,8.7,0,0,0,,21.6,9.7,360,1019.3,10,89.8,0,0,0,2
2023/5/30 2:00,13,13,76.81,9,0,0,0,,22,11.2,360,1019.4,10,70.4,0,0,0,2
2023/5/30 3:00,13.1,13.1,78.52,9.5,0,0,0,,22.7,9.8,359,1019.4,30,92.2,0,0,0,1
2023/5/30 4:00,13.7,13.7,76.28,9.6,0,0,0,,23.8,12.6,352,1019.7,10,83.4,0,0,0,2
2023/5/30 5:00,13.9,13.9,73.79,9.3,0,0,0,,25.9,12.9,359,1019.8,10,94.4,0,0,0,1
2023/5/30 6:00,14,14,73.42,9.3,0,0,0,,26.6,9.5,350,1020.3,30,96,0,0,0,1
2023/5/30 7:00,14,14,75.1,9.7,0,0,0,,26.6,8.1,359,1020.9,10,77,0,0,0,2
2023/5/30 8:00,13.8,13.8,76.91,9.8,0,0,0,,28.1,12.9,8,1021.3,10,94.6,16,0.1,0,1
2023/5/30 9:00,14,14,76.92,10,0,0,0,,29.9,11.4,350,1021.6,30,98,59,0.2,1,1
2023/5/30 10:00,14.8,14.8,73.84,10.2,0,0,0,,31,11.7,359,1021.8,10,98.4,125,0.5,1,1
2023/5/30 11:00,16.1,16.1,69.28,10.5,0,0,0,,33.8,14.8,349,1021.6,10,95.1,142,0.5,1,1
2023/5/30 12:00,16.8,16.8,63.43,9.8,0,0,0,,39.2,11.7,341,1021,30,98,154,0.6,2,1
2023/5/30 13:00,17.1,17.1,64.94,10.5,0,0,0,,38.5,13.5,340,1020.1,10,51.1,182,0.7,2,2
2023/5/30 14:00,18.4,18.4,60.85,10.7,0,0,0,,35.3,16.8,350,1019.3,10,100,184,0.7,2,1
2023/5/30 15:00,17.7,17.7,64.37,10.9,0,0,0,,31.7,20.4,359,1019,30,83.8,223,0.8,2,2
2023/5/30 16:00,16.9,16.9,63.88,10,0,0,0,,31,16.5,342,1019,10,78.5,86,0.3,1,2
2023/5/30 17:00,16.2,16.2,68.76,10.5,0,0,0,,29.5,13.1,360,1019,10,95,23,0.1,0,1
2023/5/30 18:00,15.5,15.5,74.14,10.9,0,0,0,,29.5,14.6,360,1019.2,30,98,0.1,0,0,1
2023/5/30 19:00,15.4,15.4,76.09,11.2,0,0,0,,31.3,13,359,1019.7,10,100,0,0,0,1
2023/5/30 20:00,15.3,15.3,77.91,11.4,0,0,0,,32.4,13.2,360,1019.8,10,95.5,0,0,0,1
2023/5/30 21:00,15.5,15.5,78.1,11.7,0,0,0,,33.1,16.8,1,1019.3,40,98,0,0,0,1
2023/5/30 22:00,15.3,15.3,80.55,11.9,0,0,0,,33.8,16.4,1,1019.4,10,100,0,0,0,1
2023/5/30 23:00,15.7,15.7,75.69,11.5,0,0,0,,33.8,14.9,341,1018.8,10,100,0,0,0,1
2023/5/31 0:00,15.5,15.5,76.23,11.3,0,0,0,,33.8,14.9,352,1017.9,40,91.9,0,0,0,1
2023/5/31 1:00,15.5,15.5,75.2,11.2,0,0,0,,35.3,11.6,359,1017.5,10,98.2,0,0,0,1
2023/5/31 2:00,15.1,15.1,75.51,10.8,0,0,0,,38.5,14.8,352,1016.5,10,100,0,0,0,1
2023/5/31 3:00,15.1,15.1,76.34,11,0,0,0,,40.7,13.6,360,1016.9,40,98,0,0,0,1
2023/5/31 4:00,15,15,77.55,11.1,0,0,0,,40.7,11.3,9,1016.4,10,100,0,0,0,1
2023/5/31 5:00,15.1,15.1,76.57,11,0,0,0,,35.3,11.5,359,1016.4,10,100,0,0,0,1
2023/5/31 6:00,15.1,15.1,76.64,11,0,0,0,,36.4,13.1,360,1016.2,40,98,0,0,0,1
2023/5/31 7:00,14.8,14.8,80.38,11.5,0,0,0,,38.9,16.9,350,1016,10,100,0,0,0,1
2023/5/31 8:00,15,15,80.61,11.7,0,0,0,,40,13.8,359,1015.9,0,100,11,0,0,1
2023/5/31 9:00,16.3,16.3,67.41,10.2,0,0,0,,41.4,20.7,341,1016.3,30,98,41,0.1,0,1
2023/5/31 10:00,16.3,16.3,68.54,10.5,0,0,0,,43.9,15.2,352,1016,10,100,51,0.2,1,1
2023/5/31 11:00,16.6,16.6,66.45,10.3,0,0,0,,45.4,16.8,350,1016.1,10,100,117,0.4,1,1
2023/5/31 12:00,16.8,16.8,66.44,10.5,0,0,0,,49,18.6,360,1015,30,91.9,121,0.4,1,1
2023/5/31 13:00,16.7,16.7,65.53,10.3,0,0,0,,50.8,15,360,1014.1,0,93,84,0.3,1,1
2023/5/31 14:00,17,17,64.08,10.2,0,0,0,,51.5,16.6,351,1013.1,10,100,67,0.2,1,1
2023/5/31 15:00,17.2,17.2,64.34,10.4,0,0,0,,51.1,17,341,1012.8,30,96.1,56,0.2,1,1
2023/5/31 16:00,16.8,16.8,67.21,10.6,0,0,0,,51.1,22.1,351,1012.1,0,95.1,55,0.2,1,1
2023/5/31 17:00,16.8,16.8,68.43,10.9,0,0,0,,49.3,23.7,359,1012.1,10,93.4,31,0.1,0,1
2023/5/31 18:00,16.6,16.6,69.26,10.9,0,0,0,,51.8,19.1,360,1011.7,30,96.1,0.1,0,0,1
2023/5/31 19:00,16.3,16.3,71.91,11.2,0,0,0,,53.3,22.3,351,1011.7,10,28.7,0,0,0,2
2023/5/31 20:00,16.6,16.6,71.38,11.4,0,0,0,,53.3,22.5,351,1011.7,10,67.5,0,0,0,2
2023/5/31 21:00,16.3,16.3,72.56,11.4,0,0,0,,54.4,17.4,8,1011.1,30,98,0,0,0,1
2023/5/31 22:00,16.6,16.6,70.57,11.2,0,0,0,,54.4,19.5,360,1010.9,10,43.6,0,0,0,2
2023/5/31 23:00,16.5,16.5,71.01,11.2,0,0,0,,54,19.5,359,1010.4,10,13.4,0,0,0,0
2023/6/1 0:00,16.3,16.3,70.37,10.9,0,0,0,,51.8,14,349,1010.8,30,62.1,0,0,0,2
2023/6/1 1:00,16.6,16.6,67.72,10.6,0,0,0,,49.3,15.2,350,1010.9,10,24.4,0,0,0,2
2023/6/1 2:00,16.6,16.6,65.92,10.2,0,0,0,,45.4,21.9,349,1010.9,10,44.2,0,0,0,2
2023/6/1 3:00,16.6,16.6,65.99,10.2,0,0,0,,46.4,12.3,339,1011.5,30,98,0,0,0,1
2023/6/1 4:00,13.8,13.8,84.7,11.3,0,0,0,,35.3,14.4,250,1014.1,7,99.7,0,0,0,1
2023/6/1 5:00,13.1,13.1,79.07,9.5,0,0,0,,36.4,10.5,249,1015.1,10,85.9,0,0,0,2
2023/6/1 6:00,13,13,75.25,8.7,0,0,0,,37.8,2.7,283,1016.2,25,90,0,0,0,2
2023/6/1 7:00,12.8,12.8,75.05,8.5,0,0,0,,31.7,7.6,302,1017.2,10,17.2,0,0,0,0
2023/6/1 8:00,12.8,12.8,74.99,8.4,0,0,0,,22.7,2.6,280,1017.9,10,46.4,23,0.1,0,2
2023/6/1 9:00,13.4,13.4,72.52,8.5,0.118,0,0,['rain'],20.9,7.7,261,1018.3,30,10,38,0.1,0,3
2023/6/1 10:00,14,14,66.21,7.8,0,0,0,,28.4,11.4,214,1018.7,10,82.7,338,1.2,3,2
2023/6/1 11:00,13.8,13.8,56.95,5.4,0,0,0,,30.2,11.5,232,1019.4,10,83.8,234,0.8,2,2
2023/6/1 12:00,14,14,60.05,6.4,0,0,0,,29.9,11.7,184,1019.4,30,88.4,213,0.8,2,2
2023/6/1 13:00,13.7,13.7,53.26,4.3,0,0,0,,28.4,11.6,194,1019.1,10,83,179,0.6,2,2
2023/6/1 14:00,14,14,51.62,4.2,0,0,0,,27.4,11.6,183,1019.5,10,79,234,0.8,2,2
2023/6/1 15:00,13.8,13.8,49.84,3.5,0,0,0,,25.6,9.5,182,1019.8,30,69.7,164,0.6,2,2
2023/6/1 16:00,13.3,13.3,54.49,4.3,0,0,0,,22,8.2,192,1020.1,10,80,67,0.2,1,2
2023/6/1 17:00,12.6,12.6,56.75,4.2,0,0,0,,18.4,4,172,1020.6,10,81.1,29,0.1,0,2
2023/6/1 18:00,11.8,11.8,61.45,4.6,0,0,0,,12.6,2.3,188,1021.4,30,91.9,0.2,0,0,1
2023/6/1 19:00,11.7,11.7,59.99,4.2,0,0,0,,11.9,0.4,171,1021.9,10,88,0,0,0,2
2023/6/1 20:00,11.1,11.1,67.1,5.3,0,0,0,,11.5,0.5,179,1022.8,10,86.4,0,0,0,2
2023/6/1 21:00,11.3,11.3,60.2,3.9,0,0,0,,12.2,3.5,200,1023.1,0,96.3,0,0,0,1
2023/6/1 22:00,7.5,7.5,78.69,4.1,0,0,0,,11.2,4.6,218,1023.6,0,98.3,0,0,0,1
2023/6/1 23:00,9,9,78.86,5.5,0,0,0,,11.2,0,233.8,1023.5,0,98.8,0,0,0,1
2023/6/2 0:00,10.2,10.2,65.97,4.1,0,0,0,,11.2,5.2,250,1023.8,0,91.7,0,0,0,1
2023/6/2 1:00,9.9,9.9,66.3,3.9,0,0,0,,10.8,3.9,261,1023.6,0,90.9,0,0,0,1
2023/6/2 2:00,8.7,7.6,69.15,3.4,0,0,0,,10.4,7.5,37,1023.4,10,92.3,0,0,0,1
2023/6/2 3:00,7.7,6.1,80.03,4.5,0,0,0,,9.7,9.1,12,1023.4,30,90,0,0,0,2
2023/6/2 4:00,7,5.3,83.96,4.5,0,0,0,,9.4,8.9,19,1023.3,10,78.7,0,0,0,2
2023/6/2 5:00,6.5,4.7,84.24,4,0,0,0,,9.4,8.9,21,1023.3,10,64.6,0,0,0,2
2023/6/2 6:00,6.7,5.8,81.16,3.7,0,0,0,,10.8,5.5,11,1024.2,30,43,0,0,0,2
2023/6/2 7:00,5.9,5.9,81.09,2.9,0,0,0,,10.4,2.2,29,1024.4,10,35.8,0,0,0,2
2023/6/2 8:00,5.5,3.5,84.16,3,0,0,0,,7.9,8.9,28,1024.8,10,51.5,21,0.1,0,2
2023/6/2 9:00,6.9,5.2,79.56,3.6,0,0,0,,10.8,8.9,36,1025.3,30,88,46,0.2,0,2
2023/6/2 10:00,8.2,7.2,74.58,4,0,0,0,,11.5,7.1,30,1025.1,10,31,180,0.6,2,2
2023/6/2 11:00,10.5,10.5,62.28,3.6,0,0,0,,11.9,5,48,1024.8,10,76.1,260,0.9,3,2
2023/6/2 12:00,11.7,11.7,58.2,3.7,0,0,0,,12.6,7.2,17,1024.2,30,50,449,1.6,4,2
2023/6/2 13:00,13.1,13.1,56.18,4.6,0,0,0,,15.1,7.2,49,1023.1,10,100,412,1.5,4,1
2023/6/2 14:00,13.6,13.6,54.78,4.7,0,0,0,,16.6,7.6,32,1022.5,10,99.2,195,0.7,2,1
2023/6/2 15:00,14.1,14.1,52.3,4.5,0,0,0,,16.2,10.9,342,1022.2,40,91.9,175,0.6,2,1
2023/6/2 16:00,13.5,13.5,52.65,4,0,0,0,,15.1,11.2,353,1022.4,10,100,85,0.3,1,1
2023/6/2 17:00,12.4,12.4,56.47,4,0,0,0,,10.4,9,351,1022.5,10,100,24,0.1,0,1
2023/6/2 18:00,11.8,11.8,60.55,4.5,0,0,0,,12.2,9.3,10,1023,35,88.1,0.1,0,0,2
2023/6/2 19:00,11.4,11.4,62.67,4.5,0,0,0,,13.3,10.8,345,1023.4,10,100,0,0,0,1
2023/6/2 20:00,11.3,11.3,63.95,4.7,0,0,0,,15.8,9.1,37,1023.2,10,99.7,0,0,0,1
2023/6/2 21:00,11.3,11.3,65.2,5,0,0,0,,19.1,9.2,360,1023.7,30,100,0,0,0,1
2023/6/2 22:00,11.3,11.3,65.2,5,0,0,0,,19.1,9.2,354,1024,10,98.3,0,0,0,1
2023/6/2 23:00,11.3,11.3,67.43,5.5,0,0,0,,22,7.5,9,1024.1,10,100,0,0,0,1
2023/6/3 0:00,11.3,11.3,67.62,5.6,0,0,0,,24.5,9.2,37,1024,20,100,0,0,0,1
2023/6/3 1:00,10.5,10.5,78.25,6.8,0,0,0,,24.5,7.9,41,1023.8,10,100,0,0,0,1
2023/6/3 2:00,10.1,10.1,83.92,7.5,0,0,0,,23.4,7.6,20,1023.7,10,100,0,0,0,1
2023/6/3 3:00,10.5,10.5,83.5,7.8,0.004,0,0,['rain'],22.7,7.6,16,1023.7,20,91.9,0,0,0,5
2023/6/3 4:00,10.1,10.1,86.66,8,0,0,0,,18,7.5,25,1023.4,10,100,0,0,0,1
2023/6/3 5:00,10.1,10.1,91.14,8.7,0,0,0,,11.2,5.4,21,1023.8,10,100,0,0,0,1
2023/6/3 6:00,10.4,10.4,94.66,9.6,0,0,0,,8.3,7.4,74,1024,9.4,98,0,0,0,1
2023/6/3 7:00,10.5,10.5,94.64,9.7,0,0,0,,7.2,7.4,37,1025,10,100,0,0,0,1
2023/6/3 8:00,10.6,10.6,99.94,10.6,0,0,0,,6.8,2,118,1026,0,82.9,12,0,0,2
2023/6/3 9:00,11.1,11.1,98.2,10.8,2.914,0,0,['rain'],8.3,0.4,96,1026.7,10,100,27,0.1,0,5
2023/6/3 10:00,11.5,11.5,97.03,11,0,0,0,,10.8,0.5,6,1027.1,7,83.5,41,0.1,0,2
2023/6/3 11:00,12.6,12.6,95.32,11.8,0,0,0,,12.2,0.2,62,1027.3,7,99.2,49,0.2,0,1
2023/6/3 12:00,13.5,13.5,91.91,12.2,0,0,0,,12.6,0.2,284,1026.5,10,98,170,0.6,2,1
2023/6/3 13:00,14.1,14.1,88.31,12.2,0,0,0,,13.3,2.2,294,1025.7,10,84.3,318,1.1,3,2
2023/6/3 14:00,14.6,14.6,85.8,12.3,0,0,0,,13.3,5.4,202,1026.1,10,71.5,322,1.2,3,2
2023/6/3 15:00,13.3,13.3,87.53,11.2,0.004,0,0,['rain'],19.8,9.7,206,1026.5,22,98,122,0.4,1,5
2023/6/3 16:00,13.6,13.6,87.82,11.7,0,0,0,,24.1,6,196,1027,10,20.6,54,0.2,1,2
2023/6/3 17:00,13.5,13.5,90.17,11.9,0,0,0,,22.7,5.9,168,1027.5,10,32.9,26,0.1,0,2
2023/6/3 18:00,13.5,13.5,90.4,11.9,0,0,0,,20.9,5.8,188,1028,15,98,0.1,0,0,1
2023/6/3 19:00,13.4,13.4,87.74,11.4,0,0,0,,20.9,9.4,151,1028.5,10,34.6,0,0,0,2
2023/6/3 20:00,13,13,87.12,10.9,0,0,0,,20.2,7.8,149,1028.7,10,39.2,0,0,0,2
2023/6/3 21:00,12,12,91.32,10.6,0,0,0,,17.6,0.5,134,1029.2,20,31.2,0,0,0,2
2023/6/3 22:00,10.6,10.6,98.15,10.3,0,0,0,,13.7,0.6,180,1029.6,10,20.3,0,0,0,2
2023/6/3 23:00,10.4,10.4,99.93,10.4,0,0,0,,10.8,0.7,217,1029.6,10,25.7,0,0,0,2
2023/6/4 0:00,9.4,9.4,99.94,9.4,0,0,0,,10.4,0.7,256,1029.8,8,10,0,0,0,0
2023/6/4 1:00,9,9,99.98,9,0,0,0,,9,0.5,262,1029.6,5,78.5,0,0,0,2
2023/6/4 2:00,8.6,8.6,99.93,8.6,0,0,0,,6.5,0.5,298,1029.9,1,100,0,0,0,1
2023/6/4 3:00,8.2,8.2,99.92,8.2,0,0,0,,4.3,0.5,260,1029.8,3.1,29.7,0,0,0,2
2023/6/4 4:00,9.1,8.1,99.97,9,0,0,0,,3.6,7.2,37,1029.8,5,100,0,0,0,1
2023/6/4 5:00,9.6,9.1,99.52,9.5,0,0,0,,6.1,5.5,13,1029.9,6,100,0,0,0,1
2023/6/4 6:00,9.2,9.2,99.18,9.1,0,0,0,,6.1,2,346,1030.1,8,100,0,0,0,1
2023/6/4 7:00,10.5,10.5,99.94,10.5,0,0,0,,5.8,0.3,94,1030.6,9,100,0,0,0,1
2023/6/4 8:00,10.6,10.6,99.92,10.6,0,0,0,,6.1,5.1,13,1031,7,100,14,0.1,0,1
2023/6/4 9:00,11.1,11.1,99.94,11,0.754,0,0,['rain'],10.4,5.3,3,1031.8,8.5,100,40,0.1,0,5
2023/6/4 10:00,11.5,11.5,97.54,11.1,0,0,0,,13.3,7.5,25,1031.6,3,97.6,151,0.5,2,1
2023/6/4 11:00,11.6,11.6,94.36,10.7,0,0,0,,15.1,7.6,34,1031.2,5,83.2,354,1.3,4,2
2023/6/4 12:00,13.2,13.2,88.81,11.4,0,0,0,,16.9,5.7,64,1030,10,25.4,438,1.6,4,2
2023/6/4 13:00,15.5,15.5,72.84,10.7,0,0,0,,17.3,5.8,21,1029,10,3.7,447,1.6,4,0
2023/6/4 14:00,16.6,16.6,71.42,11.4,0,0,0,,18,5.9,182,1028,10,1.9,410,1.5,4,0
2023/6/4 15:00,17.3,17.3,70.76,11.9,0,0,0,,18,5.6,196,1027.6,35,90,215,0.8,2,2
2023/6/4 16:00,17.6,17.6,70.77,12.2,0,0,0,,16.2,0.7,126,1027.3,10,96.8,37,0.1,0,1
2023/6/4 17:00,15.5,15.5,80.02,12.1,0,0,0,,10.4,0.5,153,1027.3,10,94,18,0.1,0,1
2023/6/4 18:00,13.5,13.5,91.42,12.1,0,0,0,,12.2,0.5,137,1028.1,25,50,0.1,0,0,2
2023/6/4 19:00,12.5,12.5,97.2,12.1,0,0,0,,13.7,0.6,19,1028,10,57.6,0,0,0,2
2023/6/4 20:00,12.1,12.1,99.62,12.1,0,0,0,,15.1,1,35,1027.7,10,73.7,0,0,0,2
